mA	mB	mU	robustness	minRange	maxRange	min(CoRa)	optimalRho	negative_sol	oscilations	other_errors	negative_CoRa	Greater_CoRa	steady_state	0.001	0.0016102620275609393	0.002592943797404667	0.0041753189365604	0.006723357536499335	0.010826367338740546	0.017433288221999882	0.02807216203941177	0.04520353656360243	0.0727895384398315	0.11721022975334802	0.18873918221350972	0.30391953823131973	0.48939009184774934	0.7880462815669912	1.2689610031679222	2.043359717856942	3.2903445623126686	5.298316906283709	8.531678524172808	13.73823795883263	22.122162910704493	35.62247890262442	57.36152510448679	92.36708571873861	148.73521072935117	239.5026619987486	385.6620421163472	621.0169418915616	1000.0
1.1917	0.0032	0.1139	0.0	NaN	NaN	1.000000018726793	0.001	6.0	0.0	1.0	0.0	23.0	NaN	1.000000018726793	1.0000000301562602	1.0000000485626273	1.0000000782066905	1.0000001259544045	1.0000002028743977	1.000000326823079	1.0000005266396488	1.0000008489852523	1.0000013695755452	1.0000022118415541	1.0000035784855068	1.0000058062823092	1.0000094650124083	1.0000155459790767	1.0000258478917825	1.0000438416304112	1.0000768372352489	1.0001422288358077	1.0002891681013406	1.000697486817919	1.002405325664584	1.0270344300712255	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.0012	3.2342	113.9307	0.0	NaN	NaN	1.0000000345468245	0.001	0.0	0.0	0.0	0.0	30.0	NaN	1.0000000345468245	1.0000000567482674	1.0000000943753249	1.0000001601488635	1.000000280925577	1.0000005205395468	1.0000010548406495	1.000002440134172	1.0000062789277173	1.000014238998603	1.0000259236898952	1.0000431787814248	1.000070220733849	1.0001134442011492	1.0001829098371662	1.0002947453192632	1.0004749412038973	1.0007654866542524	1.001234390483389	1.0019922154497312	1.003219764674059	1.0052155072306121	1.0084796912906828	1.0138715245062766	1.0229262807731487	1.0385696762580636	1.0670054838233847	1.124079222408004	1.2685216075123564	2.394250610618224
0.0011	0.3177	0.0028	0.0	NaN	NaN	1.0000000018924018	1000.0	0.0	0.0	0.0	0.0	30.0	NaN	1.0020527636468828	1.0012384077293253	1.0007545448731938	1.0004628539719294	1.000285197346459	1.0001762393598772	1.0001091089651502	1.000067627428036	1.0000419471074509	1.000026030294672	1.0000161577000068	1.0000100312905555	1.0000062284768474	1.0000038675558574	1.000002401650389	1.000001491401047	1.0000009261604375	1.0000005751517196	1.0000003571752532	1.0000002218104591	1.0000001377475016	1.0000000855433198	1.0000000531237725	1.0000000329907297	1.000000020487792	1.0000000127232545	1.000000007901358	1.000000004906879	1.0000000030472533	1.0000000018924018
1.1291	317.6531	2.7508	0.03333333333333333	0.010826367338740546	0.010826367338740546	-0.7985954755503833	0.010826367338740546	20.0	0.0	4.0	1.0	5.0	0.00862631598509931	1.000008262076482	1.0000152549654717	1.0000312359616017	1.000079269202222	1.0003616858451199	-0.7985954755503833	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
35.7054	0.01	0.087	0.0	NaN	NaN	1.000000000162328	0.001	3.0	0.0	0.0	0.0	27.0	NaN	1.000000000162328	1.0000000002613927	1.0000000004209124	1.0000000006778018	1.0000000010914583	1.000000001757618	1.0000000028304432	1.000000004558328	1.000000007341575	1.0000000118256824	1.0000000190523812	1.0000000307050818	1.0000000495101522	1.0000000798981452	1.0000001291091398	1.0000002090780982	1.000000339751987	1.0000005551877758	1.0000009154562983	1.0000015317559303	1.0000026247535692	1.0000046770291708	1.0000088947040102	1.0000189109060285	1.0000492075059824	1.0001939715718453	1.0025546972188628	NaN	NaN	NaN
0.0357	10.0451	86.9868	0.0	NaN	NaN	1.0000000069998762	0.001	2.0	0.0	3.0	0.0	25.0	NaN	1.0000000069998762	1.0000000113128658	1.0000000183243622	1.00000002978947	1.0000000487150167	1.0000000804380427	1.0000001349586765	1.0000002325985886	1.000000419941656	1.000000824959583	1.0000019173546233	1.0000066823042308	1.000101790035407	NaN	1.0009738021672479	1.001574413181411	1.0025438151405954	1.0041160038262045	1.006678668534523	1.0108885227327333	1.0178936753703223	1.029805701670265	1.0508444583056293	1.090714478602274	1.1782961029066878	1.47219297945589	NaN	NaN	NaN	NaN
0.2008	0.0018	15.4687	0.0	NaN	NaN	1.0000000000070304	0.001	0.0	0.0	0.0	0.0	30.0	NaN	1.0000000000070304	1.0000000000113256	1.000000000018239	1.0000000000293692	1.0000000000472873	1.0000000000761406	1.0000000001226128	1.0000000001974358	1.0000000003179337	1.0000000005119714	1.000000000824444	1.000000001327682	1.0000000021381779	1.0000000034437115	1.0000000055470635	1.0000000089368692	1.0000000144027512	1.0000000232234743	1.0000000374771907	1.000000060559835	1.0000000980699664	1.0000001593676109	1.0000002604493883	1.0000004296046627	1.0000007195456877	1.0000012365206385	1.0000022212255832	1.0000043236049576	1.0000098673782662	1.0000330022339339
200.7864	1.7863	0.0155	0.0	NaN	NaN	1.0000000048230928	0.001	10.0	0.0	4.0	0.0	16.0	NaN	1.0000000048230928	1.0000000077760318	1.0000000125463935	1.0000000202678263	1.0000000328054601	1.000000053266813	1.0000000869322192	1.0000001430481775	1.0000002385501416	1.000000406541289	1.0000007179167247	1.0000013448440666	1.000002785153888	1.0000069002893548	1.0000244154447384	1.00021952228945	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6.3494	0.0565	489.1625	0.0	NaN	NaN	1.0000000000000129	0.0016102620275609393	0.0	0.0	0.0	0.0	30.0	NaN	1.000000000000013	1.0000000000000129	1.000000000000013	1.0000000000000302	1.0000000000000433	1.0000000000000737	1.0000000000001212	1.0000000000001994	1.0000000000003209	1.0000000000005114	1.0000000000008191	1.000000000001322	1.0000000000021239	1.0000000000034197	1.0000000000055045	1.000000000008868	1.0000000000142815	1.0000000000229976	1.000000000037041	1.0000000000596487	1.0000000000960654	1.0000000001547344	1.0000000002492784	1.0000000004016938	1.0000000006476046	1.0000000010448038	1.0000000016876192	1.0000000027311053	1.0000000044333615	1.000000007232611
0.0063	56.4876	0.4892	0.0	NaN	NaN	1.8108470011859017	0.001	23.0	0.0	6.0	0.0	1.0	NaN	1.8108470011859017	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.0151	0.0238	206.2781	0.0	NaN	NaN	1.000000000006883	0.001	0.0	0.0	0.0	0.0	30.0	NaN	1.000000000006883	1.0000000000110785	1.0000000000178313	1.0000000000287235	1.000000000046247	1.0000000000744849	1.0000000001199474	1.0000000001931797	1.0000000003111376	1.0000000005012093	1.0000000008075791	1.000000001301702	1.0000000020994422	1.0000000033893681	1.0000000054805147	1.000000008884524	1.0000000144626036	1.0000000237021758	1.0000000392764832	1.0000000662887134	1.0000001153974274	1.000000212030799	1.0000004303174075	1.0000010694849502	1.0000043848188207	1.0000502674396896	1.0001218204911437	1.0002001972012007	1.0003235059761464	1.0005216430637027
15.0569	23.8206	0.2063	0.0	NaN	NaN	1.0000008584066435	0.001	8.0	0.0	11.0	0.0	11.0	NaN	1.0000008584066435	1.0000014051068118	1.000002323286507	1.0000039047957512	1.000006740265701	1.0000121568496974	1.000023598356884	1.0000520193616724	1.0001451407215474	1.0006758523279717	1.020759003487904	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
476.1397	0.7533	6.5231	0.0	NaN	NaN	1.000000000000845	0.001	0.0	0.0	0.0	0.0	30.0	NaN	1.000000000000845	1.0000000000013567	1.0000000000021845	1.000000000003528	1.0000000000056692	1.0000000000091236	1.000000000014689	1.0000000000236653	1.000000000038107	1.0000000000613607	1.0000000000988003	1.0000000001591078	1.000000000256235	1.0000000004126683	1.0000000006646688	1.0000000010707317	1.0000000017252841	1.0000000027811013	1.0000000044859538	1.0000000072434552	1.0000000117156174	1.0000000190003002	1.0000000309494408	1.0000000507703273	1.0000000842417867	1.0000001423975649	1.000000248109446	1.0000004544941405	1.0000009058390793	1.000002093132342
0.4761	753.2743	0.0065	0.0	NaN	NaN	1.0000000000018552	1000.0	0.0	0.0	0.0	0.0	30.0	NaN	1.0000018774507846	1.0000011601239982	1.0000007182202122	1.0000004451649438	1.0000002761226692	1.0000001713487299	1.0000001063610513	1.0000000660329682	1.0000000410002459	1.000000025459018	1.0000000158093867	1.0000000098174768	1.0000000060966565	1.000000003786069	1.000000002351187	1.0000000014601118	1.0000000009067522	1.0000000005631031	1.000000000349704	1.0000000002171743	1.0000000001348617	1.0000000000837515	1.000000000052016	1.0000000000323035	1.0000000000200546	1.0000000000124525	1.0000000000077367	1.0000000000048024	1.0000000000029863	1.0000000000018552
0.0847	0.134	0.0367	0.0	NaN	NaN	1.0000000588082634	1000.0	11.0	0.0	0.0	0.0	19.0	NaN	1.0001869075492211	1.0003192114710164	1.0005664759973456	1.001074211710165	1.00230050088376	1.0063437742942987	1.0367621347501217	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.0000111282455195	1.000006904010291	1.0000042848773867	1.0000026599671168	1.0000016514934318	1.0000010254545217	1.000000636766447	1.000000395420303	1.0000002455540573	1.0000001524898925	1.0000000946975192	1.0000000588082634
84.6709	133.9532	36.682	0.0	NaN	NaN	1.0000000001797735	0.001	4.0	0.0	4.0	0.0	22.0	NaN	1.0000000001797735	1.0000000002894964	1.0000000004662144	1.0000000007508518	1.0000000012093644	1.000000001948145	1.0000000031389975	1.000000005059754	1.000000008160874	1.0000000131758635	1.000000021306974	1.0000000345458973	1.000000056247305	1.000000092209503	1.0000001528573628	1.0000002580697986	1.0000004491507977	1.0000008232122115	1.000001653871435	1.0000039676558463	1.0000144559268331	1.0004121451184265	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2.6775	0.0042	0.0012	0.0	NaN	NaN	1.0000000621702647	1000.0	0.0	0.0	0.0	0.0	30.0	NaN	1.0000003050405073	1.000000492035959	1.0000007944924467	1.000001285031208	1.000002084087957	1.0000033948430558	1.0000055692224845	1.0000092414574826	1.000015622838436	1.0000272251041424	1.0000498835824172	1.0000994543243145	1.000229893237348	1.0007041752990922	1.004152116429283	3.0667387236870067	1.0005692108743134	1.000154268436969	1.0000529099539077	1.0000210951493063	1.0000094082958986	1.000004587536165	1.0000024010844424	1.000001326506295	1.00000076216422	1.0000004499881838	1.0000002705559108	1.000000164613909	1.0000001009203126	1.0000000621702647
0.0027	4.236	1.16	0.0	NaN	NaN	1.0022373433191831	0.001	13.0	0.0	7.0	0.0	10.0	NaN	1.0022373433191831	1.0045136981346918	1.0076325482816038	1.012582979082108	1.0208007246490607	1.0348766780153746	1.060139321555626	1.1095949801460352	1.2270080786370392	1.7872758706636256	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.0041	0.0028	0.3177	0.0	NaN	NaN	1.0000012089031989	0.001	8.0	0.0	0.0	0.0	22.0	NaN	1.0000012089031989	1.0000019509828122	1.0000031528725064	1.0000051063923758	1.0000082997967163	1.0000135684524052	1.000022391813476	1.000037530961782	1.0000645559869765	1.0001160545688663	1.0002255680953376	1.0005071546048376	1.0015191841505853	1.0067666801991586	1.019088290784003	1.0345534066281659	1.0603846347157129	1.1104971686784577	1.2297307029044828	1.812327301288814	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000039247790388	1.000024369536862
4.1232	2.7508	317.6531	0.06666666666666667	621.0169418915616	1000.0	-0.02678052231411397	1000.0	0.0	0.0	0.0	2.0	28.0	114.64040669829254	1.0000000000012397	1.0000000000020024	1.000000000003229	1.000000000005188	1.0000000000083564	1.0000000000134537	1.0000000000216627	1.0000000000348825	1.0000000000561857	1.0000000000904785	1.0000000001457061	1.0000000002346978	1.0000000003780938	1.0000000006092764	1.0000000009822556	1.0000000015846666	1.000000002559515	1.0000000041417805	1.0000000067224768	1.0000000109648954	1.0000000180284858	1.000000030036031	1.0000000511552258	1.0000000904664699	1.0000001710825304	1.0000003679827656	1.0000010555271934	1.0000080068741979	-0.01615860976647154	-0.02678052231411397
130.387	0.087	0.01	0.0	NaN	NaN	1.0000000008131098	0.001	4.0	0.0	5.0	0.0	21.0	NaN	1.0000000008131098	1.0000000013095038	1.000000002109108	1.0000000033974517	1.00000000547397	1.000000008822795	1.0000000142284908	1.000000022967391	1.0000000371287132	1.0000000601656438	1.0000000978735317	1.0000001602106836	1.0000002649113648	1.00000044526706	1.0000007686636712	1.0000013865442987	1.0000026919144862	1.0000059345419943	1.000016550203994	1.0000766713865774	1.0020413284978715	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.1304	86.9868	10.0451	0.23333333333333334	0.017433288221999882	0.30391953823131973	-1.837677308689916	0.30391953823131973	10.0	0.0	7.0	7.0	6.0	0.10417332697558235	1.000001408981361	1.0000024625884274	1.0000045585119908	1.0000093960482388	1.00002431713082	1.0001199009242476	-0.015688815832967693	-0.024433106243123757	-0.04019237387944141	-0.06935561239730925	-0.12861852755555647	-0.281862696211985	-1.837677308689916	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.7332	0.4892	56.4876	0.16666666666666666	148.73521072935117	1000.0	-0.2511319160132165	1000.0	0.0	0.0	0.0	5.0	25.0	108.44407499725192	1.0000000000392903	1.0000000000632676	1.0000000001018776	1.0000000001640574	1.0000000002641927	1.0000000004254461	1.000000000685183	1.0000000011035812	1.0000000017777118	1.0000000028643201	1.0000000046168278	1.0000000074460533	1.0000000120206303	1.0000000194359577	1.000000031505024	1.000000051277843	1.0000000840179464	1.0000001391740487	1.0000002347554646	1.000000408309526	1.000000749291814	1.0000015188680167	1.0000037868258367	1.0000165571555242	1.009283701720856	-0.022253421989549244	-0.03719592252459665	-0.0643008794410618	-0.1182130546310141	-0.2511319160132165
733.2201	489.1625	0.0565	0.0	NaN	NaN	1.0000000306645993	0.001	17.0	0.0	3.0	0.0	10.0	NaN	1.0000000306645993	1.0000000507105922	1.0000000852517692	1.0000001472169213	1.0000002656957077	1.0000005162978347	1.0000011400203825	1.0000031890351602	1.0000148830449598	1.0004102769788281	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
23.1865	0.0155	1.7863	0.0	NaN	NaN	1.0000000000171334	0.001	0.0	0.0	0.0	0.0	30.0	NaN	1.0000000000171334	1.0000000000275964	1.0000000000444396	1.0000000000715592	1.0000000001152316	1.0000000001855511	1.0000000002987934	1.000000000481133	1.000000000774773	1.0000000012476145	1.0000000020090896	1.0000000032354095	1.0000000052105054	1.000000008391983	1.0000000135176923	1.000000021778463	1.0000000350986717	1.000000056595024	1.0000000913327787	1.0000001475899354	1.0000002390146003	1.000000388422815	1.000000634787342	1.0000010469013492	1.0000017522779512	1.000003004564309	1.0000053609352635	1.0000102260186945	1.000021907691095	1.0000583284358173
0.0232	15.4687	0.0018	0.0	NaN	NaN	1.000000000024983	1000.0	0.0	0.0	0.0	0.0	30.0	NaN	1.000025779387831	1.0000158222984692	1.0000097538641537	1.0000060295563449	1.0000037337581467	1.0000023146027095	1.0000014358172877	1.0000008910536666	1.0000005531229643	1.0000003434075504	1.0000002132267354	1.000000132403851	1.0000000822197983	1.000000051057882	1.0000000317070281	1.0000000196902943	1.000000012227901	1.000000007593688	1.0000000047157884	1.0000000029285847	1.0000000018187014	1.000000001129444	1.000000000701402	1.0000000004355838	1.0000000002705034	1.0000000001679843	1.000000000104322	1.000000000064789	1.0000000000402354	1.000000000024983
0.0098	0.0367	4.236	0.0	NaN	NaN	1.0000000385167198	0.001	4.0	0.0	1.0	0.0	25.0	NaN	1.0000000385167198	1.0000000620819793	1.0000001001240069	1.0000001616309635	1.0000002613235812	1.0000004235573783	1.000000689279836	1.0000011290834134	1.000001869474639	1.0000031508812182	1.0000054720233	1.0000100097694824	1.0000201311772212	1.000048916471383	1.0001842914384782	1.0014818016559208	1.0037746821654316	1.0063147284297576	1.0103396859396676	1.0169950146023738	1.0282697643457608	1.0480795572690424	1.0852620603800536	1.1652052730637728	1.4138826052983136	NaN	NaN	NaN	NaN	NaN
9.7776	36.682	0.0042	0.0	NaN	NaN	1.0000000000245886	1000.0	0.0	0.0	0.0	0.0	30.0	NaN	1.0065083441487996	1.0001017607576161	1.0000369001733833	1.0000153139851962	1.0000070494213782	1.0000035255078223	1.0000018818079965	1.0000010547827736	1.0000006122336038	1.0000003639581327	1.0000002198185507	1.0000001341323037	1.000000082384493	1.000000050810528	1.00000003141878	1.000000019459415	1.0000000120645152	1.0000000074845157	1.0000000046450184	1.0000000028834906	1.0000000017902466	1.0000000011115997	1.000000000690254	1.000000000428636	1.0000000002661908	1.0000000001652927	1.0000000001026534	1.0000000000637446	1.000000000039585	1.0000000000245886
309.1964	0.0012	133.9532	0.0	NaN	NaN	0.9999999999999956	0.0041753189365604	0.0	0.0	0.0	0.0	23.0	NaN	1.0	1.0	1.0	0.9999999999999956	1.0	1.0000000000000042	1.0	1.0000000000000042	1.0000000000000042	1.0	1.0000000000000087	1.0000000000000087	1.0000000000000087	1.0000000000000173	1.000000000000026	1.0000000000000346	1.0000000000000693	1.0000000000001084	1.0000000000001779	1.000000000000286	1.0000000000004508	1.0000000000007323	1.0000000000011833	1.0000000000018983	1.0000000000030556	1.0000000000049152	1.0000000000079274	1.0000000000127558	1.0000000000205402	1.0000000000330749
0.3092	1.16	0.134	0.0	NaN	NaN	1.0000334881900557	0.001	19.0	0.0	3.0	0.0	8.0	NaN	1.0000334881900557	1.0000560396238085	1.0000961008413563	1.0001717285241654	1.0003296416974525	1.0007224111485444	1.0020972188497448	1.0146434229574575	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.055	0.0065	0.0238	0.0	NaN	NaN	1.0000007863485851	1000.0	1.0	0.0	0.0	0.0	29.0	NaN	1.000029660119388	1.000048069721883	1.0000782153830616	1.000128086844571	1.000211964527015	1.000356844762244	1.0006181311135012	1.0011238375410925	1.0022257397913454	1.005193075232161	1.0177110718223723	1.4634100686386382	NaN	1.002202457627529	1.0012290323530069	1.0007092085341829	1.000419438312419	1.000252343037362	1.0001535619075872	1.000094148261002	1.0000579979906998	1.0000358364539712	1.00002218509687	1.0000137503362119	1.00000852878271	1.0000052925037042	1.000003285185967	1.0000020395589264	1.0000012663703104	1.0000007863485851
54.9838	6.5231	23.8206	0.0	NaN	NaN	1.0000000000319569	0.001	2.0	0.0	2.0	0.0	26.0	NaN	1.0000000000319569	1.0000000000514742	1.0000000000828848	1.0000000001334661	1.0000000002149247	1.000000000346111	1.0000000005573646	1.0000000008976113	1.0000000014456656	1.0000000023286053	1.0000000037514942	1.0000000060456593	1.000000009747465	1.000000015728136	1.0000000254100967	1.0000000411351204	1.0000000668092626	1.0000001090826904	1.0000001796404994	1.000000300017881	1.0000005127986402	1.0000009112191897	1.0000017317592664	1.0000037226031773	1.0000103300381638	1.0000597196911127	NaN	NaN	NaN	NaN
1.7387	0.2063	0.7533	0.0	NaN	NaN	1.0000000318959688	0.001	9.0	0.0	2.0	0.0	19.0	NaN	1.0000000318959688	1.000000051371789	1.0000000827503337	1.000000133323164	1.0000002148758487	1.0000003465014276	1.0000005592447467	1.0000009038798818	1.0000014642230446	1.000002380676313	1.0000038938615838	1.0000064308608834	1.0000107906780222	1.0000185882163102	1.000033472335965	1.0000651346903462	1.000146569107425	1.0004529176977193	1.0041671366093317	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.0017	206.2781	753.2743	0.0	NaN	NaN	1.0000000461402234	0.001	1.0	0.0	1.0	0.0	28.0	NaN	1.0000000461402234	1.0000000872458013	1.000000184044622	1.0000004622730632	1.0000013462539568	1.0000031775372216	1.0000056956474725	1.000009409072422	1.0000152585074218	1.0000246251886988	1.0000396845400914	1.0000639242516796	1.0001029569723427	1.0001658250749803	1.000267106664715	1.0004303245334014	NaN	1.0011181114628653	1.0018041504481332	1.0029148000041581	1.0047188426835896	1.0076650803686515	1.0125196968362455	1.0206383673981585	1.034563409756147	1.059542428185592	1.108347074605665	1.2236111067363615	1.757764902678412	NaN
0.0022	0.0125	8.0947	0.0	NaN	NaN	1.0000000149586117	0.001	0.0	0.0	0.0	0.0	30.0	NaN	1.0000000149586117	1.0000000241034406	1.0000000388547645	1.0000000626752275	1.0000001012067186	1.0000001637072822	1.0000002655405096	1.0000004326566057	1.0000007101065347	1.000001179444719	1.0000019978118375	1.0000034966970717	1.0000064711178456	1.0000131996912118	1.0000319378688702	1.000098322469763	1.0002864006127363	1.0005557709938426	1.00093087596	1.0015157378164241	1.0024543217305082	1.0039735837814943	1.0064476185089015	1.0105083217031983	1.0172570157864465	1.0287098901888185	1.0488659492021228	1.0868031801644968	1.168863055894277	1.429439512866464
2.1577	12.4653	0.0081	0.0	NaN	NaN	1.000000000139534	1000.0	5.0	0.0	0.0	0.0	25.0	NaN	1.011284903598468	NaN	NaN	NaN	NaN	NaN	1.0000097160735506	1.0000056241017448	1.0000033371970392	1.000002013102806	1.0000012274241379	1.0000007535127644	1.000000464582268	1.0000002872188414	1.000000177868947	1.0000001102673708	1.0000000684037809	1.0000000424513207	1.0000000263519784	1.0000000163607696	1.000000010158677	1.0000000063080792	1.0000000039171815	1.0000000024325417	1.0000000015106152	1.0000000009381023	1.0000000005825642	1.0000000003617837	1.0000000002246814	1.000000000139534
68.2314	0.3942	255.9783	0.0	NaN	NaN	1.0000000000000129	0.001	0.0	0.0	0.0	0.0	30.0	NaN	1.0000000000000129	1.0000000000000173	1.0000000000000433	1.000000000000065	1.0000000000001084	1.0000000000001779	1.0000000000002818	1.000000000000455	1.000000000000728	1.0000000000011788	1.000000000001894	1.0000000000030427	1.0000000000049065	1.0000000000079015	1.0000000000127298	1.0000000000205054	1.0000000000330231	1.0000000000531861	1.0000000000856457	1.000000000137939	1.0000000002221674	1.0000000003578784	1.0000000005766174	1.0000000009293686	1.0000000014987913	1.000000002419348	1.0000000039111439	1.000000006338051	1.000000010311175	1.0000000168820384
